time,Actual,Stope,Station,General station,,105 flow,,98,102,105,109,113
1:12,12.18738,12.18738,12.22667,12.18738,1,5.644675926,19.60752315,4.096064815,3.365740741,5.644675926,3.473958333,3.027083333
1:14,12.19424,12.19424,12.12979,12.19424,1,5.598090278,19.46927083,4.089409722,3.388802083,5.598090278,3.4578125,2.93515625
1:16,12.20039,12.20039,12.24835,12.20039,1,5.598090278,19.48550347,4.089409722,3.388802083,5.598090278,3.4578125,2.951388889
1:18,12.23098,12.23098,12.1641,12.23098,1,5.598090278,19.43515625,4.089409722,3.388802083,5.598090278,3.4578125,2.901041667
1:20,12.23629,12.23629,12.27784,12.23629,1,5.598090278,19.42508681,4.089409722,3.388802083,5.598090278,3.4578125,2.890972222
1:22,12.19642,12.19642,12.16786,12.19642,1,5.534722222,19.33637153,4.1015625,3.374305556,5.534722222,3.457899306,2.867881944
1:24,12.16167,12.16167,12.16839,12.16167,1,5.534722222,19.31831597,4.1015625,3.374305556,5.534722222,3.457899306,2.849826389
1:26,12.20655,12.20655,12.17278,12.20655,1,5.534722222,19.32578125,4.1015625,3.374305556,5.534722222,3.457899306,2.857291667
1:28,12.17727,12.17727,12.21464,12.17727,1,5.534722222,19.35795718,4.1015625,3.374305556,5.534722222,3.457899306,2.889467593
1:30,12.2178,12.2178,12.15109,12.2178,1,5.511284722,19.32491319,4.107638889,3.400434028,5.511284722,3.431597222,2.873958333
1:32,12.30754,12.30754,12.32161,12.30754,1,5.511284722,19.33237847,4.107638889,3.400434028,5.511284722,3.431597222,2.881423611
1:34,12.27945,12.27945,12.29113,12.27945,1,5.511284722,19.42682292,4.107638889,3.400434028,5.511284722,3.431597222,2.975868056
1:36,12.29648,12.29648,12.2584,12.29648,1,5.511284722,19.39071181,4.107638889,3.400434028,5.511284722,3.431597222,2.939756944
1:38,12.31168,12.31168,12.32783,12.31168,1,5.489583333,19.36883681,4.083333333,3.412413194,5.489583333,3.491493056,2.892013889
1:40,12.24703,12.24703,12.24313,12.24703,1,5.489583333,19.30850694,4.083333333,3.412413194,5.489583333,3.491493056,2.831684028
1:42,12.23721,12.23721,12.21444,12.23721,1,5.489583333,19.25885417,4.083333333,3.412413194,5.489583333,3.491493056,2.78203125
1:44,12.31962,12.31962,12.29864,12.31962,1,5.489583333,19.30451389,4.083333333,3.412413194,5.489583333,3.491493056,2.827690972
1:46,12.38964,12.38964,12.40145,12.38964,1,5.475694444,19.31345486,4.123263889,3.387847222,5.475694444,3.459375,2.867274306
1:48,12.39117,12.39117,12.38112,12.39117,1,5.475694444,19.31909722,4.123263889,3.387847222,5.475694444,3.459375,2.872916667
1:50,12.37375,12.37375,12.37354,12.37375,1,5.475694444,19.30112847,4.123263889,3.387847222,5.475694444,3.459375,2.854947917
1:52,12.3423,12.3423,12.33711,12.3423,1,5.475694444,19.30260417,4.123263889,3.387847222,5.475694444,3.459375,2.856423611
1:54,12.34898,12.34898,12.32751,12.34898,1,5.509548611,19.34401042,4.105034722,3.454427083,5.509548611,3.455729167,2.819270833
1:56,12.37003,12.37003,12.37479,12.37003,1,5.509548611,19.33845486,4.105034722,3.454427083,5.509548611,3.455729167,2.813715278
1:58,12.40191,12.40191,12.37789,12.40191,1,5.509548611,19.34140625,4.105034722,3.454427083,5.509548611,3.455729167,2.816666667
2:00,12.40084,12.40084,12.42811,12.40084,1,5.509548611,19.36354167,4.105034722,3.454427083,5.509548611,3.455729167,2.838802083
2:02,12.41797,12.41797,12.37559,12.41797,1,5.463541667,19.28758681,4.112847222,3.396354167,5.463541667,3.45546875,2.859375
2:04,12.36155,12.36155,12.40231,12.36155,1,5.463541667,19.25135995,4.112847222,3.396354167,5.463541667,3.45546875,2.823148148
2:06,12.27064,12.27064,12.24745,12.27064,1,5.463541667,19.23880208,4.112847222,3.396354167,5.463541667,3.45546875,2.810590278
2:08,12.25321,12.25321,12.24285,12.25321,1,5.463541667,19.22630208,4.112847222,3.396354167,5.463541667,3.45546875,2.798090278
2:10,12.14024,12.14024,12.18564,12.14024,1,5.573784722,19.296875,4.114583333,3.384809028,5.573784722,3.437586806,2.786111111
2:12,12.19048,12.19048,12.08836,12.19048,1,5.573784722,19.29826389,4.114583333,3.384809028,5.573784722,3.437586806,2.7875
2:14,12.27706,12.27706,12.33808,12.27706,1,5.573784722,19.29730903,4.114583333,3.384809028,5.573784722,3.437586806,2.786545139
2:16,12.3062,12.3062,12.25808,12.3062,1,5.573784722,19.29470486,4.114583333,3.384809028,5.573784722,3.437586806,2.783940972
2:18,12.3878,12.3878,12.38616,12.3878,1,5.802083333,19.52413194,4.078993056,3.333072917,5.802083333,3.483246528,2.826736111
2:20,12.45481,12.45481,12.45947,12.45481,1,5.802083333,19.51814236,4.078993056,3.333072917,5.802083333,3.483246528,2.820746528
2:22,12.40165,12.40165,12.41375,12.40165,1,5.802083333,19.53072917,4.078993056,3.333072917,5.802083333,3.483246528,2.833333333
2:24,12.47927,12.47927,12.40534,12.47927,1,5.802083333,19.50954861,4.078993056,3.333072917,5.802083333,3.483246528,2.812152778
2:26,12.55915,12.55915,12.61756,12.55915,1,5.964409722,19.68958333,4.065104167,3.355208333,5.964409722,3.4625,2.842361111
2:28,12.52887,12.52887,12.50033,12.52887,1,5.964409722,19.68802083,4.065104167,3.355208333,5.964409722,3.4625,2.840798611
2:30,12.47573,12.47573,12.49515,12.47573,1,5.964409722,19.68046875,4.065104167,3.355208333,5.964409722,3.4625,2.833246528
2:32,12.33892,12.33892,12.35275,12.33892,1,5.964409722,19.66432292,4.065104167,3.355208333,5.964409722,3.4625,2.817100694
2:34,12.27809,12.27809,12.25213,12.27809,1,6.001736111,19.76796875,4.050347222,3.438020833,6.001736111,3.457118056,2.820746528
2:36,12.3221,12.3221,12.31152,12.3221,1,6.001736111,19.78654514,4.050347222,3.438020833,6.001736111,3.457118056,2.839322917
2:38,12.30521,12.30521,12.32819,12.30521,1,6.001736111,19.80503472,4.050347222,3.438020833,6.001736111,3.457118056,2.8578125
2:40,12.27503,12.27503,12.25332,12.27503,1,6.001736111,19.7912037,4.050347222,3.438020833,6.001736111,3.457118056,2.843981481
2:42,12.22361,12.22361,12.24455,12.22361,1,6.014756944,19.81822917,4.035590278,3.454947917,6.014756944,3.458072917,2.854861111
2:44,12.18482,12.18482,12.16104,12.18482,1,6.014756944,19.79661458,4.035590278,3.454947917,6.014756944,3.458072917,2.833246528
2:46,12.2313,12.2313,12.21556,12.2313,1,6.014756944,19.81215278,4.035590278,3.454947917,6.014756944,3.458072917,2.848784722
2:48,12.21106,12.21106,12.24169,12.21106,1,6.014756944,19.82465278,4.035590278,3.454947917,6.014756944,3.458072917,2.861284722
2:50,12.10262,12.10262,12.10819,12.10262,1,5.877604167,19.76302083,4.037326389,3.497395833,5.877604167,3.478385417,2.872309028
2:52,12.16094,12.16094,12.09221,12.16094,1,5.877604167,19.75763889,4.037326389,3.497395833,5.877604167,3.478385417,2.866927083
2:54,12.15464,12.15464,12.22863,12.15464,1,5.877604167,19.76970486,4.037326389,3.497395833,5.877604167,3.478385417,2.878993056
2:56,12.1302,12.1302,12.07661,12.1302,1,5.877604167,19.74904514,4.037326389,3.497395833,5.877604167,3.478385417,2.858333333
2:58,12.17461,12.17461,12.18625,12.17461,1,5.666666667,19.65182292,4.076388889,3.550347222,5.666666667,3.509548611,2.848871528
3:00,12.17774,12.17774,12.17834,12.17774,1,5.666666667,19.65885417,4.076388889,3.550347222,5.666666667,3.509548611,2.855902778
3:02,12.23246,12.23246,12.20944,12.23246,1,5.666666667,19.65477431,4.076388889,3.550347222,5.666666667,3.509548611,2.851822917
3:04,12.32069,12.32069,12.30822,12.32069,1,5.666666667,19.66440972,4.076388889,3.550347222,5.666666667,3.509548611,2.861458333
3:06,12.32998,12.32998,12.34461,12.32998,1,5.653645833,19.76258681,4.124131944,3.591145833,5.653645833,3.533854167,2.859809028
3:08,12.2576,12.2576,12.26872,12.2576,1,5.653645833,19.74444444,4.124131944,3.591145833,5.653645833,3.533854167,2.841666667
3:10,12.19891,12.19891,12.18367,12.19891,1,5.653645833,19.75060764,4.124131944,3.591145833,5.653645833,3.533854167,2.847829861
3:12,12.15036,12.15036,12.15639,12.15036,1,5.653645833,19.75416667,4.124131944,3.591145833,5.653645833,3.533854167,2.851388889
3:14,12.0688,12.0688,12.079,12.0688,1,5.586805556,19.68003472,4.133680556,3.540798611,5.586805556,3.578993056,2.839756944
3:16,12.02836,12.02836,12.00432,12.02836,1,5.586805556,19.63935185,4.133680556,3.540798611,5.586805556,3.578993056,2.799074074
3:18,12.03857,12.03857,12.03566,12.03857,1,5.586805556,19.63932292,4.133680556,3.540798611,5.586805556,3.578993056,2.799045139
3:20,12.06309,12.06309,12.04811,12.06309,1,5.586805556,19.63940972,4.133680556,3.540798611,5.586805556,3.578993056,2.799131944
3:22,12.05959,12.05959,12.075,12.05959,1,5.587673611,19.61145833,4.126736111,3.488368056,5.587673611,3.626736111,2.781944444
3:24,12.13642,12.13642,12.0969,12.13642,1,5.587673611,19.628125,4.126736111,3.488368056,5.587673611,3.626736111,2.798611111
3:26,12.26676,12.26676,12.25505,12.26676,1,5.587673611,19.66223958,4.126736111,3.488368056,5.587673611,3.626736111,2.832725694
3:28,12.33987,12.33987,12.35022,12.33987,1,5.587673611,19.66831597,4.126736111,3.488368056,5.587673611,3.626736111,2.838802083
3:30,12.31318,12.31318,12.32851,12.31318,1,5.564814815,19.63590856,4.116898148,3.449884259,5.564814815,3.665509259,2.838802083
3:32,12.28867,12.28867,12.26178,12.28867,1,5.564814815,19.63443287,4.116898148,3.449884259,5.564814815,3.665509259,2.837326389
3:34,12.25419,12.25419,12.2718,12.25419,1,5.564814815,19.62531829,4.116898148,3.449884259,5.564814815,3.665509259,2.828211806
3:36,12.19235,12.19235,12.18593,12.19235,1,5.564236111,19.64331597,4.114583333,3.513888889,5.564236111,3.641493056,2.809114583
3:38,12.10791,12.10791,12.12615,12.10791,1,5.564236111,19.63689236,4.114583333,3.513888889,5.564236111,3.641493056,2.802690972
3:40,12.08064,12.08064,12.05023,12.08064,1,5.564236111,19.63081597,4.114583333,3.513888889,5.564236111,3.641493056,2.796614583
3:42,12.29674,12.29674,12.22496,12.29674,1,5.564236111,19.62664931,4.114583333,3.513888889,5.564236111,3.641493056,2.792447917
3:44,12.34978,12.34978,12.4995,12.34978,1,5.543402778,19.80121528,4.142361111,3.565104167,5.543402778,3.592013889,2.958333333
3:46,12.33926,12.33926,12.2058,12.33926,1,5.543402778,19.85399306,4.142361111,3.565104167,5.543402778,3.592013889,3.011111111
3:48,12.26464,12.26464,12.38179,12.26464,1,5.543402778,19.81024306,4.142361111,3.565104167,5.543402778,3.592013889,2.967361111
3:50,12.04016,12.04016,12.01299,12.04016,1,5.543402778,19.778125,4.142361111,3.565104167,5.543402778,3.592013889,2.935243056
3:52,11.86619,11.86619,11.88229,11.86619,1,5.495659722,19.66953125,4.113715278,3.625,5.495659722,3.536892361,2.898263889
3:54,11.74467,11.74467,11.73369,11.74467,1,5.495659722,19.63125,4.113715278,3.625,5.495659722,3.536892361,2.859982639
3:56,11.68475,11.68475,11.68313,11.68475,1,5.495659722,19.59852431,4.113715278,3.625,5.495659722,3.536892361,2.827256944
3:58,11.61016,11.61016,11.61289,11.61016,1,5.495659722,19.58697917,4.113715278,3.625,5.495659722,3.536892361,2.815711806
4:00,11.60786,11.60786,11.58967,11.60786,1,5.452256944,19.57838542,4.128472222,3.620659722,5.452256944,3.53125,2.845746528
4:02,11.62003,11.62003,11.62538,11.62003,1,5.452256944,19.55425347,4.128472222,3.620659722,5.452256944,3.53125,2.821614583
4:04,11.72086,11.72086,11.6877,11.72086,1,5.452256944,19.56345486,4.128472222,3.620659722,5.452256944,3.53125,2.830815972
4:06,11.83839,11.83839,11.83572,11.83839,1,5.452256944,19.60859375,4.128472222,3.620659722,5.452256944,3.53125,2.875954861
4:08,11.91833,11.91833,11.91019,11.91833,1,5.399305556,19.4484375,4.099826389,3.573784722,5.399305556,3.518229167,2.857291667
4:10,11.97179,11.97179,11.97918,11.97179,1,5.399305556,19.48107639,4.099826389,3.573784722,5.399305556,3.518229167,2.889930556
4:12,11.92032,11.92032,11.93262,11.92032,1,5.399305556,19.48715278,4.099826389,3.573784722,5.399305556,3.518229167,2.896006944
4:14,11.89856,11.89856,11.89436,11.89856,1,5.399305556,19.02699653,4.099826389,3.573784722,5.399305556,3.518229167,2.435850694
4:16,11.82991,11.82991,11.84405,11.82991,1,5.519965278,19.15182292,4.112847222,3.5171875,5.519965278,3.518229167,2.48359375
4:18,11.73557,11.73557,11.73414,11.73557,1,5.519965278,19.32664931,4.112847222,3.5171875,5.519965278,3.518229167,2.658420139
4:20,11.6781,11.6781,11.6734,11.6781,1,5.519965278,19.35121528,4.112847222,3.5171875,5.519965278,3.518229167,2.682986111
4:22,11.57334,11.57334,11.60466,11.57334,1,5.519965278,19.35720486,4.112847222,3.5171875,5.519965278,3.518229167,2.688975694
4:24,11.67188,11.67188,11.56752,11.67188,1,5.602430556,19.40572917,4.092013889,3.505555556,5.602430556,3.496527778,2.709201389
4:26,11.75871,11.75871,11.83639,11.75871,1,5.602430556,19.38107639,4.092013889,3.505555556,5.602430556,3.496527778,2.684548611
4:28,11.68164,11.68164,11.68073,11.68164,1,5.602430556,19.39444444,4.092013889,3.505555556,5.602430556,3.496527778,2.697916667
4:30,11.6266,11.6266,11.61476,11.6266,1,5.602430556,19.39618056,4.092013889,3.505555556,5.602430556,3.496527778,2.699652778
4:32,11.61151,11.61151,11.60862,11.61151,1,5.754340278,19.55494792,4.096354167,3.479861111,5.754340278,3.508680556,2.715711806
4:34,11.53088,11.53088,11.55766,11.53088,1,5.754340278,19.55399306,4.096354167,3.479861111,5.754340278,3.508680556,2.714756944
4:36,11.50084,11.50084,11.46972,11.50084,1,5.754340278,19.53637153,4.096354167,3.479861111,5.754340278,3.508680556,2.697135417
4:38,11.58108,11.58108,11.55724,11.58108,1,5.754340278,19.53385417,4.096354167,3.479861111,5.754340278,3.508680556,2.694618056
4:40,11.61441,11.61441,11.65122,11.61441,1,5.833333333,19.55946181,4.098090278,3.426041667,5.833333333,3.513888889,2.688107639
4:42,11.69136,11.69136,11.64069,11.69136,1,5.833333333,19.58090278,4.098090278,3.426041667,5.833333333,3.513888889,2.709548611
4:44,11.69611,11.69611,11.73431,11.69611,1,5.833333333,19.59105903,4.098090278,3.426041667,5.833333333,3.513888889,2.719704861
4:46,11.65063,11.65063,11.64719,11.65063,1,5.833333333,19.59105903,4.098090278,3.426041667,5.833333333,3.513888889,2.719704861
4:48,11.60951,11.60951,11.61003,11.60951,1,5.788194444,19.62508681,4.116319444,3.478038194,5.788194444,3.524305556,2.718229167
4:50,11.63677,11.63677,11.60939,11.63677,1,5.788194444,19.625,4.116319444,3.478038194,5.788194444,3.524305556,2.718142361
4:52,11.58526,11.58526,11.62498,11.58526,1,5.788194444,19.62951389,4.116319444,3.478038194,5.788194444,3.524305556,2.72265625
4:54,11.58544,11.58544,11.55186,11.58544,1,5.788194444,19.61050347,4.116319444,3.478038194,5.788194444,3.524305556,2.703645833
4:56,11.56195,11.56195,11.58382,11.56195,1,5.743923611,19.72934028,4.131076389,3.573784722,5.743923611,3.557291667,2.723263889
4:58,11.5338,11.5338,11.52457,11.5338,1,5.743923611,19.71371528,4.131076389,3.573784722,5.743923611,3.557291667,2.707638889
5:00,11.45687,11.45687,11.47011,11.45687,1,5.743923611,19.71328125,4.131076389,3.573784722,5.743923611,3.557291667,2.707204861
5:02,11.3492,11.3492,11.35714,11.3492,1,5.743923611,19.68463542,4.131076389,3.573784722,5.743923611,3.557291667,2.678559028
5:04,11.51233,11.51233,11.41941,11.51233,1,5.699652778,19.6390625,4.125868056,3.577256944,5.699652778,3.556423611,2.679861111
5:06,11.76658,11.76658,11.80127,11.76658,1,5.699652778,19.63923611,4.125868056,3.577256944,5.699652778,3.556423611,2.680034722
5:08,11.73379,11.73379,11.76311,11.73379,1,5.699652778,19.67994792,4.125868056,3.577256944,5.699652778,3.556423611,2.720746528
5:10,11.63866,11.63866,11.63351,11.63866,1,5.699652778,19.68993056,4.125868056,3.577256944,5.699652778,3.556423611,2.730729167
5:12,11.51516,11.51516,11.53489,11.51516,1,5.671875,19.67699653,4.138020833,3.575520833,5.671875,3.576388889,2.715190972
5:14,11.59314,11.59314,11.52664,11.59314,1,5.671875,19.67092014,4.138020833,3.575520833,5.671875,3.576388889,2.709114583
5:16,11.67926,11.67926,11.7149,11.67926,1,5.671875,19.67300347,4.138020833,3.575520833,5.671875,3.576388889,2.711197917
5:18,11.63661,11.63661,11.64674,11.63661,1,5.671875,19.67751736,4.138020833,3.575520833,5.671875,3.576388889,2.715711806
5:20,11.56778,11.56778,11.5654,11.56778,1,5.703993056,19.65642361,4.126736111,3.521701389,5.703993056,3.609375,2.694618056
5:22,11.50325,11.50325,11.50492,11.50325,1,5.703993056,19.66944444,4.126736111,3.521701389,5.703993056,3.609375,2.707638889
5:24,11.45111,11.45111,11.45352,11.45111,1,5.703993056,19.65998264,4.126736111,3.521701389,5.703993056,3.609375,2.698177083
5:26,11.4564,11.4564,11.43525,11.4564,1,5.703993056,19.65390625,4.126736111,3.521701389,5.703993056,3.609375,2.692100694
5:28,11.42796,11.42796,11.45704,11.42796,1,5.730034722,19.58949653,4.1171875,3.454513889,5.730034722,3.594618056,2.693142361
5:30,11.54217,11.54217,11.47306,11.54217,1,5.730034722,19.57795139,4.1171875,3.454513889,5.730034722,3.594618056,2.681597222
5:32,11.70843,11.70843,11.73129,11.70843,1,5.730034722,19.58888889,4.1171875,3.454513889,5.730034722,3.594618056,2.692534722
5:34,11.67587,11.67587,11.70242,11.67587,1,5.730034722,19.59956597,4.1171875,3.454513889,5.730034722,3.594618056,2.703211806
5:36,11.65625,11.65625,11.6259,11.65625,1,5.7421875,19.69826389,4.126736111,3.463628472,5.7421875,3.644965278,2.720746528
5:38,11.6746,11.6746,11.68535,11.6746,1,5.7421875,19.76449653,4.126736111,3.463628472,5.7421875,3.644965278,2.786979167
5:40,11.64982,11.64982,11.65574,11.64982,1,5.7421875,19.7932581,4.126736111,3.463628472,5.7421875,3.644965278,2.815740741
5:42,11.66433,11.66433,11.64073,11.66433,1,5.7421875,19.81475694,4.126736111,3.463628472,5.7421875,3.644965278,2.837239583
5:44,11.55987,11.55987,11.61405,11.55987,1,5.746527778,19.7853588,4.137731481,3.443171296,5.746527778,3.591435185,2.866493056
5:46,11.51437,11.51437,11.46557,11.51437,1,5.746527778,19.78674769,4.137731481,3.443171296,5.746527778,3.591435185,2.867881944
5:48,11.44811,11.44811,11.47012,11.44811,1,5.746527778,19.73405671,4.137731481,3.443171296,5.746527778,3.591435185,2.815190972
5:50,11.52397,11.52397,11.48756,11.52397,1,5.7734375,20.33567708,4.128472222,3.442621528,5.7734375,3.578993056,3.412152778
5:52,11.74449,11.74449,11.71664,11.74449,1,5.7734375,20.08723958,4.128472222,3.442621528,5.7734375,3.578993056,3.163715278
5:54,11.87842,11.87842,11.90533,11.87842,1,5.7734375,20.04609375,4.128472222,3.442621528,5.7734375,3.578993056,3.122569444
5:56,11.89268,11.89268,11.89096,11.89268,1,5.7734375,20.07274306,4.128472222,3.442621528,5.7734375,3.578993056,3.14921875
5:58,11.81703,11.81703,11.83796,11.81703,1,5.796006944,20.08984375,4.134548611,3.496006944,5.796006944,3.614583333,3.048697917
6:00,11.80246,11.80246,11.77389,11.80246,1,5.796006944,20.07673611,4.134548611,3.496006944,5.796006944,3.614583333,3.035590278
6:02,11.86215,11.86215,11.83728,11.86215,1,5.796006944,20.09947917,4.134548611,3.496006944,5.796006944,3.614583333,3.058333333
6:04,11.85184,11.85184,11.8246,11.85184,1,5.796006944,20.10442708,4.134548611,3.496006944,5.796006944,3.614583333,3.06328125
6:06,11.91561,11.91561,11.80823,11.91561,1,5.625,19.96059028,4.144097222,3.508680556,5.625,3.634548611,3.048263889
6:08,11.74845,11.74845,11.83333,11.74845,1,5.625,19.95911458,4.144097222,3.508680556,5.625,3.634548611,3.046788194
6:10,11.61978,11.61978,11.48153,11.61978,1,5.625,19.95104167,4.144097222,3.508680556,5.625,3.634548611,3.038715278
6:12,11.70285,11.70285,11.66711,11.70285,1,5.625,19.91432292,4.144097222,3.508680556,5.625,3.634548611,3.001996528
6:14,11.70574,11.70574,11.67789,11.70574,1,5.5390625,19.86241319,4.141493056,3.538194444,5.5390625,3.634548611,3.009114583
6:16,11.71241,11.71241,11.64977,11.71241,1,5.5390625,19.7578125,4.141493056,3.538194444,5.5390625,3.634548611,2.904513889
6:18,11.82531,11.82531,11.75244,11.82531,1,5.5390625,19.81047454,4.141493056,3.538194444,5.5390625,3.634548611,2.957175926
6:20,11.84507,11.84507,11.75072,11.84507,1,5.5390625,19.84930556,4.141493056,3.538194444,5.5390625,3.634548611,2.996006944
6:22,12.0953,12.0953,12.03234,12.0953,1,5.772569444,19.73246528,4.128472222,3.502604167,5.772569444,3.6171875,2.711631944
6:24,12.34067,12.34067,12.30193,12.34067,1,5.772569444,19.80685764,4.128472222,3.502604167,5.772569444,3.6171875,2.786024306
6:26,12.43573,12.43573,12.39376,12.43573,1,5.772569444,20.03142361,4.128472222,3.502604167,5.772569444,3.6171875,3.010590278
6:28,12.46642,12.46642,12.42381,12.46642,1,5.772569444,20.08263889,4.128472222,3.502604167,5.772569444,3.6171875,3.061805556
6:30,12.53127,12.53127,12.46024,12.53127,1,6.479166667,20.72569444,4.124131944,3.544270833,6.479166667,3.520833333,3.057291667
6:32,12.43138,12.43138,12.45696,12.43138,1,6.479166667,20.74375,4.124131944,3.544270833,6.479166667,3.520833333,3.075347222
6:34,12.29487,12.29487,12.22529,12.29487,1,6.479166667,20.73324653,4.124131944,3.544270833,6.479166667,3.520833333,3.06484375
6:36,12.20161,12.20161,12.17695,12.20161,1,6.479166667,20.72821181,4.124131944,3.544270833,6.479166667,3.520833333,3.059809028
6:38,12.16501,12.16501,12.1055,12.16501,1,6.659722222,20.79123264,4.107638889,3.469791667,6.659722222,3.494270833,3.059809028
6:40,12.0354,12.0354,12.04652,12.0354,1,6.659722222,20.76414931,4.107638889,3.469791667,6.659722222,3.494270833,3.032725694
6:42,11.98426,11.98426,11.87793,11.98426,1,6.659722222,20.69036458,4.107638889,3.469791667,6.659722222,3.494270833,2.958940972
6:44,11.93329,11.93329,11.94917,11.93329,1,6.659722222,20.67413194,4.107638889,3.469791667,6.659722222,3.494270833,2.942708333
6:46,11.91579,11.91579,11.81403,11.91579,1,6.4140625,20.51762153,4.140625,3.472395833,6.4140625,3.525173611,2.965364583
6:48,11.84121,11.84121,11.86375,11.84121,1,6.4140625,20.48697917,4.140625,3.472395833,6.4140625,3.525173611,2.934722222
6:50,11.81619,11.81619,11.7173,11.81619,1,6.4140625,20.47942708,4.140625,3.472395833,6.4140625,3.525173611,2.927170139
6:52,11.97902,11.97902,11.91026,11.97902,1,6.4140625,20.49505208,4.140625,3.472395833,6.4140625,3.525173611,2.942795139
6:54,12.0787,12.0787,12.06644,12.0787,1,6.276041667,20.38712384,4.169270833,3.479340278,6.276041667,3.49453125,2.967939815
6:56,12.09769,12.09769,12.03063,12.09769,1,6.276041667,20.37352431,4.169270833,3.479340278,6.276041667,3.49453125,2.954340278
6:58,12.11262,12.11262,12.07309,12.11262,1,6.276041667,20.36189236,4.169270833,3.479340278,6.276041667,3.49453125,2.942708333
7:00,12.114,12.114,12.05201,12.114,1,6.276041667,20.38958333,4.169270833,3.479340278,6.276041667,3.49453125,2.970399306
7:02,12.17713,12.17713,12.12609,12.17713,1,6.28125,20.43289931,4.203993056,3.478559028,6.28125,3.549479167,2.919618056
7:04,12.12371,12.12371,12.05485,12.12371,1,6.28125,20.46510417,4.203993056,3.478559028,6.28125,3.549479167,2.951822917
7:06,12.23849,12.23849,12.13605,12.23849,1,6.28125,21.71779514,4.203993056,3.478559028,6.28125,3.549479167,4.204513889
7:08,12.49343,12.49343,12.43153,12.49343,1,6.28125,22.44296875,4.203993056,3.478559028,6.28125,3.549479167,4.9296875
7:10,12.66339,12.66339,12.62628,12.66339,1,6.3203125,22.54973958,4.175347222,3.434288194,6.3203125,3.547743056,5.072048611
7:12,12.77283,12.77283,12.71025,12.77283,1,6.3203125,22.63654514,4.175347222,3.434288194,6.3203125,3.547743056,5.158854167
7:14,12.94985,12.94985,12.87319,12.94985,1,6.3203125,22.70164931,4.175347222,3.434288194,6.3203125,3.547743056,5.223958333
7:16,13.05003,13.05003,13.03882,13.05003,1,6.3203125,22.74331597,4.175347222,3.434288194,6.3203125,3.547743056,5.265625
7:18,13.1161,13.1161,13.03603,13.1161,1,6.265625,22.66961806,4.180555556,3.460416667,6.265625,3.532986111,5.230034722
7:20,13.25839,13.25839,13.20414,13.25839,1,6.265625,22.66006944,4.180555556,3.460416667,6.265625,3.532986111,5.220486111
7:22,13.34086,13.34086,13.32091,13.34086,1,6.265625,22.71215278,4.180555556,3.460416667,6.265625,3.532986111,5.272569444
7:24,13.31809,13.31809,13.27579,13.31809,1,6.265625,22.75902778,4.180555556,3.460416667,6.265625,3.532986111,5.319444444
7:26,13.21582,13.21582,13.19449,13.21582,1,6.374131944,22.89670139,4.197916667,3.454427083,6.374131944,3.48828125,5.381944444
7:28,13.18874,13.18874,13.10351,13.18874,1,6.374131944,22.86979167,4.197916667,3.454427083,6.374131944,3.48828125,5.355034722
7:30,13.16092,13.16092,13.15208,13.16092,1,6.374131944,22.84924769,4.197916667,3.454427083,6.374131944,3.48828125,5.334490741
7:32,13.11503,13.11503,13.04292,13.11503,1,6.374131944,22.84288194,4.197916667,3.454427083,6.374131944,3.48828125,5.328125
7:34,13.09257,13.09257,13.06577,13.09257,1,6.348958333,22.75746528,4.171006944,3.457986111,6.348958333,3.489583333,5.289930556
7:36,13.04439,13.04439,12.99194,13.04439,1,6.348958333,22.75138889,4.171006944,3.457986111,6.348958333,3.489583333,5.283854167
7:38,13.04061,13.04061,12.99507,13.04061,1,6.348958333,22.70451389,4.171006944,3.457986111,6.348958333,3.489583333,5.236979167
7:40,13.14153,13.14153,13.05681,13.14153,1,6.348958333,22.71927083,4.171006944,3.457986111,6.348958333,3.489583333,5.251736111
7:42,13.13042,13.13042,13.15203,13.13042,1,6.376736111,22.72508681,4.163194444,3.458420139,6.376736111,3.4515625,5.275173611
7:44,13.08621,13.08621,12.99236,13.08621,1,6.376736111,22.74939236,4.163194444,3.458420139,6.376736111,3.4515625,5.299479167
7:46,13.14398,13.14398,13.1207,13.14398,1,6.376736111,22.75199653,4.163194444,3.458420139,6.376736111,3.4515625,5.302083333
7:48,13.24193,13.24193,13.16661,13.24193,1,6.376736111,22.70598958,4.163194444,3.458420139,6.376736111,3.4515625,5.256076389
7:50,13.26613,13.26613,13.25461,13.26613,1,6.401909722,22.89418403,4.181423611,3.450607639,6.401909722,3.513020833,5.347222222
7:52,13.28165,13.28165,13.20236,13.28165,1,6.401909722,22.85164931,4.181423611,3.450607639,6.401909722,3.513020833,5.3046875
7:54,13.29699,13.29699,13.26799,13.29699,1,6.401909722,22.86814236,4.181423611,3.450607639,6.401909722,3.513020833,5.321180556
7:56,13.27552,13.27552,13.22502,13.27552,1,6.401909722,22.87855903,4.181423611,3.450607639,6.401909722,3.513020833,5.331597222
7:58,13.25292,13.25292,13.2073,13.25292,1,6.252604167,22.6734375,4.165798611,3.488628472,6.252604167,3.491232639,5.275173611
8:00,13.30739,13.30739,13.24386,13.30739,1,6.252604167,22.63611111,4.165798611,3.488628472,6.252604167,3.491232639,5.237847222
8:02,13.37904,13.37904,13.33241,13.37904,1,6.252604167,22.67864583,4.165798611,3.488628472,6.252604167,3.491232639,5.280381944
