time,Actual,Simulation,MAE,MSE,-2.790610097,3.854870597,MAE %,MSE ,MR %,Coef,R-square
23:20,399.31,401.99437,0.672252135,7.205842297,-2.68437,2.68437,,,,,
23:22,399.59,401.99246,0.601231262,5.771814052,-2.40246,2.40246,,,,,
23:24,399.02,401.99758,0.746223247,8.865982656,-2.97758,2.97758,,,,,
23:26,399.02,401.99491,0.745554108,8.850089508,-2.97491,2.97491,,,,,
23:28,398.44,401.99685,0.892694007,12.65118192,-3.55685,3.55685,,,,,
23:30,399.02,402.00433,0.747914891,8.906225549,-2.98433,2.98433,,,,,
23:32,399.02,401.99425,0.745388702,8.846163063,-2.97425,2.97425,,,,,
23:34,399.59,401.99829,0.602690258,5.799860724,-2.40829,2.40829,,,,,
23:36,399.59,402.0018,0.603568658,5.81677924,-2.4118,2.4118,,,,,
23:38,400.75,401.99873,0.311598253,1.559326613,-1.24873,1.24873,,,,,
23:40,401.04,401.99098,0.237128466,0.90436296,-0.95098,0.95098,,,,,
23:42,398.44,401.99288,0.891697621,12.62295629,-3.55288,3.55288,,,,,
23:44,396.99,401.99531,1.260815134,25.0531282,-5.00531,5.00531,,,,,
23:46,396.41,402.00192,1.410640498,31.26956929,-5.59192,5.59192,,,,,
23:48,396.41,402.01503,1.41394768,31.4163613,-5.60503,5.60503,,,,,
23:50,396.12,402.00017,1.484441583,34.57639923,-5.88017,5.88017,,,,,
23:52,396.12,401.99756,1.483782692,34.54571155,-5.87756,5.87756,,,,,
23:54,396.12,401.99574,1.483323235,34.52432055,-5.87574,5.87574,,,,,
23:56,396.12,401.99528,1.483207109,34.51891508,-5.87528,5.87528,,,,,
23:58,396.12,401.99548,1.483257599,34.52126523,-5.87548,5.87548,,,,,
