time,Actual,Simulation,Error
12:58,43.3125,42.73292,1.356284569
13:00,43.0875,42.48271,1.423614454
13:02,43.1375,42.55904,1.359194192
13:04,43.1375,42.59421,1.275501999
13:06,43.0875,42.62426,1.086798926
13:08,43,42.45217,1.290464068
13:10,42.8,42.29049,1.20478623
13:12,43.55,43.00502,1.267247405
13:14,43.8125,43.1823,1.459394243
13:16,43.3125,42.74197,1.334823828
13:18,43.025,42.50873,1.214503468
13:20,42.1625,41.46774,1.675422871
13:22,42.675,42.12424,1.307465725
13:24,42.975,42.33524,1.511176032
13:26,42.8875,42.29938,1.390374989
13:28,42.85,42.30232,1.294680765
13:30,43.025,42.54813,1.120777811
13:32,42.8875,42.40145,1.146305138
13:34,43,42.59803,0.943635187
13:36,42.65,42.14277,1.203599099
13:38,43.1125,42.554,1.312450063
13:40,43.025,42.5172,1.194340173
13:42,43.3125,42.85471,1.068237307
13:44,43.025,42.44904,1.356826915
13:46,43,42.39454,1.428155607
13:48,43.4,42.8561,1.269130882
13:50,43.2625,42.74442,1.212041244
13:52,42.65,42.10982,1.28278867
13:54,43.025,42.51975,1.188271333
13:56,42.075,41.50721,1.367931017
13:58,42.0125,41.42639,1.414822774
14:00,42.0125,41.49393,1.24974906
14:02,41.95,41.54704,0.969888589
14:04,41.95,41.48287,1.126079271
14:06,42.275,41.91833,0.85086882
14:08,41.875,41.38894,1.174371704
14:10,41.9875,41.65102,0.807855366
14:12,42.45,42.09799,0.836168188
14:14,42.5375,42.16841,0.875276066
14:16,41.725,41.29844,1.032871944
14:18,42.3,42.07731,0.529240106
14:20,41.95,41.6209,0.790708514
14:22,42.425,42.18263,0.574572994
14:24,42.2125,41.7687,1.062518106
14:26,42.3625,41.99365,0.878347083
14:28,42.075,41.58761,1.171959629
14:30,42.5,42.24356,0.60705111
14:32,41.925,41.56841,0.857838921
14:34,42.3625,41.9608,0.957322072
14:36,42.45,42.06656,0.911507858
14:38,42.1,41.67782,1.012960851
14:40,42.25,41.86921,0.909475006
14:42,42.0125,41.67521,0.809330055
14:44,41.95,41.52266,1.029172987
14:46,42.1,41.71528,0.92225199
14:48,42.425,42.014,0.978245347
14:50,41.95,41.5912,0.862682491
14:52,42.25,41.83749,0.985981712
14:54,42.3875,42.05196,0.797917624
14:56,42.5,42.17703,0.76574856
14:58,42.3,41.91185,0.926110396
15:00,42.125,41.76888,0.852596479
15:02,42.5625,42.19555,0.869641467
15:04,43.1125,42.71105,0.9399207
15:06,42.7375,42.26618,1.11512325
15:08,42.5625,41.95136,1.456782331
15:10,42.425,41.90653,1.237205753
15:12,42.0125,41.67303,0.814603594
15:14,41.95,41.59188,0.861033452
15:16,42.3625,41.96376,0.95020084
15:18,42.65,42.30065,0.825873834
15:20,42.125,41.77042,0.848878225
15:22,42.425,42.01655,0.97211694
15:24,42.125,41.80545,0.764374023
15:26,42.65,42.23512,0.982310456
15:28,41.7875,41.32637,1.115825077
15:30,42.675,42.2208,1.075773079
15:32,42.5625,42.12796,1.031476483
15:34,42.3625,41.9981,0.867658299
15:36,41.6375,41.13542,1.220553965
15:38,41.2875,40.88255,0.990520405
15:40,41.7875,41.43097,0.860539833
15:42,41.375,41.06132,0.763930629
15:44,41.525,41.21985,0.740298667
15:46,41.525,41.39382,0.31690721
15:48,41.8375,41.61565,0.533092719
15:50,41.6375,41.45249,0.446318183
15:52,41.6625,41.40478,0.622440211
15:54,41.525,41.22407,0.729986146
15:56,41.725,41.45627,0.648225226
15:58,41.35,41.04769,0.736484806
16:00,41.95,41.7089,0.578054084
16:02,41.525,41.39637,0.310727728
16:04,41.2375,41.09255,0.352740339
16:06,41.4875,41.23117,0.621689853
16:08,41.7875,41.51115,0.665724751
16:10,41.575,41.37125,0.492491767
16:12,40.975,40.67534,0.736711728
16:14,41.0875,40.90505,0.446032947
16:16,41.2,41.03289,0.407258665
16:18,41.15,41.05992,0.219386691
16:20,40.9375,40.6496,0.708248052
16:22,40.8625,40.72383,0.340513159
16:24,40.9375,40.85518,0.201492198
16:26,40.475,40.30485,0.422157631
16:28,40.275,40.10759,0.417402292
16:30,39.6375,39.51579,0.308003459
16:32,39.7,39.63898,0.15393938
16:34,40.05,40.17118,0.30165905
16:36,38.8875,38.70197,0.479381282
16:38,38.5375,38.38175,0.405791815
16:40,38.25,38.28196,0.083485799
16:42,38.1625,38.35276,0.496079031
16:44,37.9375,38.10134,0.430011123
16:46,37.65,37.8008,0.398933356
16:48,37.2125,37.40754,0.521392211
16:50,37.475,37.8735,1.052186885
16:52,37.325,37.5807,0.680402441
16:54,37.325,37.86327,1.421615196
16:56,37.875,38.28678,1.075514838
16:58,37.9,38.44923,1.428455134
17:00,38.05,38.6416,1.530992505
17:02,38.3625,38.89965,1.380860753
17:04,38.025,38.33329,0.804235692
17:06,38.225,38.6757,1.165331203
17:08,38.45,38.82422,0.963882855
17:10,38.45,38.9655,1.322965187
17:12,38.5125,38.87369,0.929137419
17:14,38.4875,38.85154,0.937002755
17:16,38.4,38.74343,0.886421259
17:18,37.9625,38.34662,1.001704974
17:20,38.45,38.89413,1.141894677
17:22,38.45,38.75145,0.777906375
17:24,38.9125,39.3469,1.104025984
17:26,38.775,39.12361,0.891047631
17:28,38.6875,38.98053,0.751734263
17:30,38.075,38.47351,1.035803596
17:32,38.025,38.36339,0.882064906
17:34,38.25,38.6238,0.967797058
17:36,37.875,38.27902,1.055460667
17:38,38.45,38.82856,0.974952458
17:40,38.2,38.62211,1.092923199
17:42,38.6,39.05961,1.176688656
17:44,38.95,39.52688,1.459462523
17:46,38.6,38.84175,0.622397292
17:48,38.5125,38.87593,0.934845803
17:50,37.525,37.77676,0.666441484
17:52,37.2375,37.64909,1.093226954
17:54,37.0625,37.50803,1.187825647
17:56,37.5,37.94905,1.183297079
17:58,37.0625,37.62321,1.490330038
18:00,37.2375,37.77431,1.421098096
18:02,37.3875,37.93613,1.446193905
18:04,37.2375,37.81156,1.518212949
18:06,37.7375,38.22795,1.282961812
18:08,37.4375,38.01456,1.517997315
18:10,37.0625,37.5963,1.419820567
18:12,37.0125,37.59275,1.543515704
18:14,37.0375,37.61576,1.537281182
18:16,36.95,37.54507,1.584948437
18:18,36.925,37.56313,1.698820093
18:20,36.6375,37.21942,1.563484869
18:22,36.6375,37.4356,2.131927898
18:24,37.1875,37.82361,1.681780243
18:26,37.3,38.02321,1.902022475
18:28,36.8,37.39288,1.585542488
18:30,37.1,37.82116,1.906763304
18:32,36.6625,37.42021,2.02486838
18:34,37.2375,37.82983,1.565774945
18:36,37.0375,37.73486,1.848052437
18:38,37.2125,37.80889,1.577380346
18:40,37.0625,37.72034,1.743992764
18:42,36.8875,37.50512,1.646761829
18:44,37.2375,37.86827,1.665695317
18:46,37.15,37.86555,1.889712417
18:48,37.15,37.83091,1.799877402
18:50,37.1,37.78861,1.822268668
18:52,36.95,37.55731,1.617022092
18:54,36.8625,37.55739,1.850208441
18:56,37.325,37.98033,1.725445777
18:58,37.325,37.97932,1.72283232
19:00,37.0625,37.68853,1.661062397
19:02,37.0375,37.70457,1.769201983
19:04,37.1875,37.82963,1.697426065
19:06,37.1875,37.8661,1.792104283
19:08,37.1,37.75745,1.741245767
19:10,36.8875,37.54481,1.750734655
19:12,37.2375,37.87382,1.680105149
19:14,37.2125,37.85291,1.691838223
19:16,37.2375,37.76766,1.403740661
19:18,37.0125,37.79345,2.066363351
19:20,37.7375,38.28851,1.439100137
19:22,37.2375,37.90794,1.768600457
19:24,37.2375,37.90832,1.769585146
19:26,37.1875,37.83066,1.700102509
19:28,37.4375,38.03953,1.582643108
19:30,37.0375,37.67032,1.679890163
19:32,37.0125,37.651,1.695838092
19:34,37.0625,37.76583,1.862344876
19:36,37.1875,37.76355,1.525412733
19:38,36.95,37.63832,1.828774504
19:40,37.1,37.80058,1.853357806
19:42,37.0625,37.62661,1.499231528
19:44,36.8625,37.56816,1.878345918
19:46,36.8625,37.63938,2.064008493
19:48,37.0375,37.71566,1.798085994
19:50,37.3,37.93409,1.671557167
19:52,37.1,37.80285,1.859251353
19:54,37.325,37.98963,1.749503746
19:56,37.0375,37.64218,1.606389428
19:58,36.8875,37.48432,1.592185746
20:00,37.7375,38.33355,1.554904255
20:02,37.9,38.53725,1.653594898
20:04,37.475,38.11047,1.667442044
20:06,37.2375,37.84176,1.596807337
20:08,37.35,38.00736,1.729559748
20:10,37.2375,37.84214,1.597795474
20:12,37.1,37.76559,1.762424472
20:14,38.075,38.93786,2.215992353
20:16,38.625,39.53076,2.291278994
20:18,39.2125,39.86097,1.626829452
20:20,38.8875,39.2981,1.044834229
20:22,38.95,39.27396,0.824872256
20:24,38.6,39.01858,1.072770972
20:26,38.225,38.60149,0.975325046
20:28,38.6875,39.02094,0.85451555
20:30,38.3125,38.67643,0.940960683
20:32,38.4875,39.00099,1.316607604
20:34,38.3625,38.79108,1.104841629
20:36,38.1625,38.51972,0.92736915
20:38,38.4875,39.1472,1.685177995
20:40,40.1,40.94635,2.066973002
20:42,41.2,41.8395,1.528459948
20:44,41.0625,41.2822,0.532190629
20:46,40.775,40.93229,0.384268752
20:48,40.5375,40.62781,0.222286163
20:50,40.05,39.98196,0.17017675
20:52,39.4625,39.4969,0.087095443
20:54,39.5,39.6007,0.254288434
20:56,39.55,39.75012,0.503445021
20:58,39.675,39.89159,0.542946521
21:00,39.7625,40.03552,0.681944433
21:02,40.1,40.2802,0.4473662
21:04,39.675,39.92717,0.63157494
21:06,39.85,39.76062,0.224795287
21:08,39.7625,39.75683,0.0142617
21:10,40.05,40.27459,0.557646893
21:12,40.6875,40.69004,0.006242314
21:14,42.1625,42.68347,1.220542753
21:16,42.7375,42.96181,0.522114874
21:18,43.175,43.13004,0.10424289
21:20,43.225,43.12948,0.221472645
21:22,43.0875,42.69631,0.916215008
21:24,42.5625,42.12718,1.033347117
21:26,42.65,42.23173,0.990416448
21:28,42.3625,42.13674,0.535779465
21:30,41.9875,41.72898,0.619521493
21:32,41.7,41.49594,0.491758953
21:34,41.6375,41.38015,0.621916547
21:36,41.2375,41.05419,0.446507409
21:38,40.8,40.73042,0.170830549
21:40,41.35,41.29191,0.14068131
21:42,41.2375,41.09896,0.337088822
21:44,41.2625,41.05275,0.510928013
21:46,41.4875,41.41074,0.185362541
21:48,41.2875,41.21151,0.184390235
21:50,41.2875,41.17771,0.266624832
21:52,40.825,40.69429,0.321199854
21:54,41.0625,40.75608,0.751838744
21:56,41.1125,41.07066,0.101873211
21:58,40.8625,40.76239,0.245594039
22:00,40.25,40.39197,0.351480752
22:02,41.375,41.36234,0.030607553
22:04,41.4125,41.35618,0.136182791
22:06,41.2875,41.35689,0.167783409
22:08,41.7,41.62837,0.172070153
22:10,41.35,41.06411,0.696204058
22:12,40.9125,40.76946,0.350850857
22:14,41.1125,41.03859,0.18009878
22:16,40.975,40.89295,0.200645833
22:18,41.4375,41.34144,0.232357654
22:20,40.625,40.60438,0.050782699
22:22,41.4125,41.32323,0.216028612
22:24,41.35,41.37539,0.06136498
22:26,41.375,41.1553,0.533831609
22:28,41.525,41.38095,0.34810704
