time,Actual,Simulation,Error
14:48,12.42209,12.52123,0.798094363
14:50,12.42537,12.43211,0.054243858
14:52,12.33565,12.45754,0.988111693
14:54,12.38994,12.53395,1.162313942
14:56,12.39222,12.59564,1.641513788
14:58,12.39419,12.54199,1.192494225
15:00,12.39035,12.49044,0.807806075
15:02,12.52317,12.59428,0.567827475
15:04,12.68475,12.76789,0.655432705
15:06,12.61359,12.69525,0.647396974
15:08,12.47194,12.56176,0.720176653
15:10,12.41558,12.50827,0.746561981
15:12,12.45124,12.44596,0.042405415
15:14,12.31777,12.40548,0.712060706
15:16,12.47458,12.48705,0.099963285
15:18,12.47855,12.60632,1.023917042
15:20,12.44413,12.50196,0.4647171
15:22,12.47006,12.52709,0.45733541
15:24,12.59163,12.49641,0.75621663
15:26,12.55467,12.5916,0.29415349
15:28,12.33038,12.37128,0.331701051
15:30,12.32903,12.52253,1.569466535
15:32,12.40965,12.55454,1.167559117
15:34,12.4605,12.5224,0.496769793
15:36,12.18015,12.26791,0.720516578
15:38,12.11967,12.11336,0.052064124
15:40,12.11061,12.20904,0.812758399
15:42,12.05659,12.13516,0.651676801
15:44,12.14587,12.1345,0.093612067
15:46,12.13227,12.20004,0.55859291
15:48,12.19213,12.27594,0.687410649
15:50,12.37835,12.26338,0.928799073
15:52,12.22983,12.24273,0.105479798
15:54,12.18357,12.18422,0.005335054
15:56,12.1519,12.22493,0.600975979
15:58,12.10439,12.12412,0.162998714
16:00,12.2591,12.26211,0.024553189
16:02,12.2152,12.24721,0.26205056
16:04,12.24158,12.16361,0.636927586
16:06,12.23549,12.17147,0.523232008
16:08,12.32221,12.24349,0.638846441
16:10,12.26687,12.23198,0.284424633
16:12,12.06425,12.02976,0.285885985
16:14,12.07126,12.03039,0.338572775
16:16,12.11588,12.07208,0.361509028
16:18,12.11775,12.09624,0.177508201
16:20,11.98865,11.97266,0.133376152
16:22,11.89478,11.95387,0.496772534
16:24,11.89258,11.99283,0.842962587
16:26,11.66009,11.84794,1.61105103
16:28,11.50674,11.73504,1.984054563
16:30,11.30057,11.53963,2.115468512
16:32,11.31207,11.4971,1.635686484
16:34,11.36953,11.63382,2.324546397
16:36,11.03255,11.2515,1.984581987
16:38,10.79804,10.99952,1.865894181
16:40,10.72469,10.88864,1.528715515
16:42,10.6992,10.85549,1.460763422
16:44,10.71424,10.75114,0.344401469
16:46,10.47737,10.60419,1.210418263
16:48,10.39202,10.42728,0.339298808
16:50,10.47606,10.4736,0.023482111
16:52,10.37545,10.38057,0.049347257
16:54,10.43661,10.41131,0.24241588
16:56,10.45518,10.5056,0.48224899
16:58,10.57159,10.57583,0.040107496
17:00,10.75811,10.6513,0.992832384
17:02,10.79368,10.74447,0.455914943
17:04,10.54528,10.61375,0.64929523
17:06,10.72363,10.65569,0.633554123
17:08,10.64113,10.70746,0.623336055
17:10,10.81084,10.76985,0.379156476
17:12,10.69809,10.75963,0.57524287
17:14,10.75922,10.74765,0.107535676
17:16,10.70576,10.71509,0.087149348
17:18,10.69228,10.60802,0.788045206
17:20,10.69073,10.71208,0.199705726
17:22,10.66363,10.70178,0.357758099
17:24,10.86085,10.84372,0.157722462
17:26,10.85743,10.83861,0.173337521
17:28,10.85669,10.78703,0.641632026
17:30,10.67833,10.65979,0.173622654
17:32,10.64931,10.58511,0.60285596
17:34,10.67524,10.6253,0.467811497
17:36,10.58316,10.55192,0.295185937
17:38,10.6228,10.64687,0.226588094
17:40,10.6086,10.63401,0.239522651
17:42,10.79756,10.73286,0.599209451
17:44,10.94013,10.91016,0.273945556
17:46,10.72454,10.77509,0.471348888
17:48,10.68457,10.73761,0.496416795
17:50,10.50849,10.45124,0.544797587
17:52,10.415,10.32193,0.893614978
17:54,10.31028,10.24945,0.589993676
17:56,10.47766,10.31252,1.576115278
17:58,10.35548,10.25392,0.980736769
18:00,10.39907,10.25215,1.412818646
18:02,10.47333,10.28671,1.781859256
18:04,10.43578,10.26157,1.669352938
18:06,10.40641,10.33402,0.695628944
18:08,10.42948,10.31143,1.131887688
18:10,10.41007,10.19016,2.112473787
18:12,10.36166,10.14891,2.053242434
18:14,10.33584,10.13851,1.909182031
18:16,10.27777,10.10994,1.632941776
18:18,10.3191,10.10064,2.117045091
18:20,10.16259,10.00325,1.567907394
18:22,10.39513,10.03631,3.451808683
18:24,10.48429,10.13032,3.376194287
18:26,10.39941,10.21181,1.803948493
18:28,10.22957,10.07348,1.525870589
18:30,10.36657,10.13446,2.239024094
18:32,10.4104,10.08143,3.160013064
18:34,10.31145,10.13648,1.696851558
18:36,10.29701,10.14483,1.477904751
18:38,10.37691,10.14761,2.209713682
18:40,10.31417,10.13121,1.773870316
18:42,10.26022,10.06724,1.880856356
18:44,10.34974,10.12767,2.145657765
18:46,10.37528,10.15902,2.084377482
18:48,10.43701,10.1574,2.679023973
18:50,10.39821,10.15158,2.37185054
18:52,10.30749,10.08742,2.135049367
18:54,10.34287,10.07082,2.63031441
18:56,10.38134,10.16403,2.093275049
18:58,10.43491,10.19399,2.30878848
19:00,10.29775,10.12619,1.665994999
19:02,10.3326,10.11048,2.149700947
19:04,10.33427,10.13644,1.914310348
19:06,10.36515,10.15639,2.014056719
19:08,10.41978,10.13524,2.730767828
19:10,10.33468,10.07688,2.494513618
19:12,10.3688,10.13145,2.289078775
19:14,10.32202,10.14535,1.711583585
19:16,10.30572,10.10699,1.928346588
19:18,10.40244,10.12235,2.692541365
19:20,10.40636,10.22795,1.714432328
19:22,10.42509,10.18266,2.32544755
19:24,10.43968,10.16569,2.624505732
19:26,10.46553,10.14891,3.025360397
19:28,10.45555,10.1868,2.570405192
19:30,10.27546,10.11451,1.566353234
19:32,10.3051,10.08069,2.177659605
19:34,10.36105,10.10785,2.443767765
19:36,10.31878,10.10149,2.105772194
19:38,10.29872,10.07271,2.194544565
19:40,10.36251,10.10412,2.493507847
19:42,10.2654,10.05879,2.012683383
19:44,10.29589,10.03323,2.551115057
19:46,10.36011,10.05541,2.941088463
19:48,10.37874,10.07566,2.920200333
19:50,10.34799,10.12454,2.159356551
19:52,10.43787,10.11495,3.093734641
19:54,10.41963,10.15172,2.571204544
19:56,10.30222,10.07741,2.182151032
19:58,10.24685,10.00343,2.375559318
20:00,10.33934,10.17363,1.602713519
20:02,10.41021,10.28512,1.201608805
20:04,10.4265,10.21534,2.025224188
20:06,10.34592,10.12755,2.110687111
20:08,10.37117,10.15084,2.124446904
20:10,10.28703,10.11983,1.625347647
20:12,10.38682,10.09258,2.832820825
20:14,10.60373,10.39318,1.985622041
20:16,10.88795,10.68096,1.901092492
20:18,11.05786,10.85721,1.814546395
20:20,10.80992,10.77465,0.326274385
20:22,10.79896,10.73617,0.58144488
20:24,10.79632,10.68486,1.032388814
20:26,10.54564,10.56766,0.208806673
20:28,10.56252,10.62456,0.587359835
20:30,10.62034,10.56202,0.549134962
20:32,10.67564,10.62704,0.455242028
20:34,10.69118,10.60255,0.829001102
20:36,10.56467,10.51302,0.488893643
20:38,10.76278,10.67088,0.85386861
20:40,11.22357,11.22174,0.016304972
20:42,11.60206,11.66412,0.534905008
20:44,11.4891,11.65828,1.472526133
20:46,11.47081,11.5818,0.967586422
20:48,11.43448,11.50728,0.636670841
20:50,11.19239,11.31535,1.098603605
20:52,11.10719,11.13446,0.245516643
20:54,11.09059,11.10672,0.145438611
20:56,11.10406,11.14299,0.350592486
